time,mp_concentration
2022-07-03,1.150033090490103
2022-07-10,1.160737600167063
2022-07-17,1.1310517145134182
2022-07-24,1.107514066122118
2022-07-31,1.082793834337071
2022-08-07,1.0757442110132305
2022-08-14,1.0907467635576562
2022-08-21,1.1237020232815993
2022-08-28,1.1479964496562451
2022-09-04,1.1362473271845102
2022-09-11,1.111829492863627
2022-09-18,1.0879762657003025
2022-09-25,1.0599879826582683
2022-10-02,1.057566707515026
2022-10-09,1.0902879931712919
2022-10-16,1.102315398103467
2022-10-23,1.0929922801252194
2022-10-30,1.0909467893191211
2022-11-06,1.0769520566293234
2022-11-13,1.0637141721607457
2022-11-20,1.0473161452236857
2022-11-27,1.053165321320925
2022-12-04,1.0659351405910236
2022-12-11,1.0744478071431733
2022-12-18,1.0647840940031175
2022-12-25,1.0652961866428599
2023-01-01,1.0517305488372721
2023-01-08,1.0541786080234847
2023-01-15,1.0646157806421799
2023-01-22,1.0623029293651916
2023-01-29,1.05737896167536
2023-02-05,1.0530539357576116
2023-02-12,1.044131618506293
2023-02-19,1.0498112754924083
2023-02-26,1.0634157665491404
2023-03-05,1.091308842151718
2023-03-12,1.1093360951291522
2023-03-19,1.103777528239402
2023-03-26,1.0995272237142577
2023-04-02,1.068540216546624
2023-04-09,1.0537563847447047
2023-04-16,1.0673345248920285
2023-04-23,1.108928984699793
2023-04-30,1.1276588622590074
2023-05-07,1.1369273468768781
2023-05-14,1.1260089511644689
2023-05-21,1.0869254953851597
2023-05-28,1.0786564137832388
2023-06-04,1.0799163173709616
2023-06-11,1.0993491824076436
2023-06-18,1.1400293089723006
2023-06-25,1.129979943073674
2023-07-02,1.1020986791403955
2023-07-09,1.078916738760324
2023-07-16,1.0671136033627744
2023-07-23,1.0682213014755415
2023-07-30,1.097472578571795
2023-08-06,1.1246475772601092
2023-08-13,1.1419095768839578
2023-08-20,1.1206964626695073
2023-08-27,1.0833633815584995
2023-09-03,1.0732355365409603
2023-09-10,1.0702531427212798
2023-09-17,1.0832717562506642
2023-09-24,1.1221892750504705
2023-10-01,1.1195450414796013
2023-10-08,1.1017184932297563
2023-10-15,1.0870788246661138
2023-10-22,1.0765403690317816
2023-10-29,1.0741887932730867
2023-11-05,1.0814849281252779
2023-11-12,1.098132744358185
2023-11-19,1.106050765354934
2023-11-26,1.0743234861045619
2023-12-03,1.069007005757042
2023-12-10,1.056371844199481
2023-12-17,1.0566001055866645
2023-12-24,1.0598708492955238
2023-12-31,1.0712360047176859
2024-01-07,1.0812107779931457
2024-01-14,1.073560972028098
2024-01-21,1.0558185804587217
2024-01-28,1.0498843228823271
2024-02-04,1.0491743584426172
2024-02-11,1.0597363437650487
2024-02-18,1.0680678551314622
2024-02-25,1.0803961122945525
2024-03-03,1.0743302406468669
2024-03-10,1.0627763794674145
2024-03-17,1.054568287753551
2024-03-24,1.044130588350794
2024-03-31,1.0609892469779039
2024-04-07,1.0980129770751308
2024-04-14,1.1216038306566847
2024-04-21,1.1102557196255038
2024-04-28,1.0839319220370542
2024-05-05,1.0695406848370104
2024-05-12,1.071132158019614
2024-05-19,1.0880581981813988
2024-05-26,1.1172007821662107
2024-06-02,1.1442333150315587
2024-06-09,1.1229479728690637
2024-06-16,1.0979657069853084
2024-06-23,1.0859156386321587
2024-06-30,1.0760332281622211
2024-07-07,1.107435341170643
2024-07-14,1.1548688511153455
2024-07-21,1.1868310292320814
2024-07-28,1.1814732724267325
2024-08-04,1.148687836178038
2024-08-11,1.116696204979085
2024-08-18,1.071494046963836
2024-08-25,1.0877905216400718
2024-09-01,1.126145470180692
2024-09-08,1.1360755019298265
2024-09-15,1.112641875831285
2024-09-22,1.0940649997762752
2024-09-29,1.061023359172491
2024-10-06,1.0545644480830554
2024-10-13,1.065961514913057
2024-10-20,1.0841241865133402
2024-10-27,1.0996760928901546
2024-11-03,1.0914528649142452
2024-11-10,1.0731428693713134
2024-11-17,1.050103558702583
2024-11-24,1.0526939783549498
2024-12-01,1.0654132731803547
2024-12-08,1.0853260736163775
2024-12-15,1.1114271234908248
2024-12-22,1.0904429613359945
2024-12-29,1.0709140928306067
2025-01-05,1.0533858916608045
2025-01-12,1.0511495528422314
2025-01-19,1.0571757049716486
2025-01-26,1.0691134629627983
2025-02-02,1.0771669611139594
2025-02-09,1.0679110841946369
2025-02-16,1.0523032801756973
2025-02-23,1.0449577446848108
2025-03-02,1.0471448818720013
2025-03-09,1.0570944514566765
2025-03-16,1.0942578963934355
2025-03-23,1.1055828991637673
2025-03-30,1.1002278816355404
2025-04-06,1.099531531637253
2025-04-13,1.0800523681346852
2025-04-20,1.0754105108694767
2025-04-27,1.095720225536683
2025-05-04,1.1184791466087254
2025-05-11,1.1416324416421413
2025-05-18,1.1249674171298782
2025-05-25,1.1080011072531382
2025-06-01,1.1042588449836162
2025-06-08,1.0917949145853802
