time,mp_concentration
2018-08-21,1.0660819143369853
2018-11-20,1.0525235929767018
2023-07-23,1.0677723409790412
2023-08-22,1.086981779335597
2023-11-23,1.069156214416001
2022-01-06,1.0474738643718227
2024-05-08,1.0697226126393704
2019-08-27,1.1333892309908167
2019-11-26,1.0843204779611217
2022-07-25,1.0983397353755797
2019-08-14,1.1221481273620788
2024-12-29,1.0572740614091642
2019-11-15,1.047035544913373
2022-07-16,1.1253313312661606
2020-01-28,1.0739444591188587
2022-09-05,1.1278652913734026
2022-10-04,1.0700281825142177
2019-06-07,1.0543926579473089
2020-10-19,1.0589988226657443
2020-09-18,1.0941163319565306
2018-10-01,1.0882435559333175
2023-06-02,1.0814243245455328
2024-03-18,1.0502459542876745
2023-08-11,1.1364859837771821
2023-11-10,1.0998750416708707
2018-11-13,1.0786318305270162
2023-07-10,1.0735111382558409
2023-09-03,1.0754016726035491
2023-10-02,1.1106490634313784
2020-06-19,1.1364461589021015
2019-09-06,1.0803657695325861
2019-10-07,1.1029748263921704
2022-06-04,1.095636478577151
2024-04-29,1.073310293052502
2022-08-17,1.1200182340429496
2022-11-16,1.0510710503106937
2019-07-15,1.0758017241264788
2023-06-13,1.138973235697601
2022-01-24,1.0745277378448344
2018-10-10,1.094570630531525
2018-09-11,1.1412765229172874
2020-09-09,1.0859066715967938
2020-10-08,1.0727469267640666
2023-11-01,1.0814121968057964
2024-03-09,1.0582351028390944
2022-07-07,1.1631629959323009
2019-11-04,1.0502152252173962
2019-08-05,1.1005941838595703
2019-06-16,1.069299370911404
2022-10-15,1.1024926667934571
2022-09-14,1.0921751561010038
2022-06-15,1.0774966576988423
2023-01-22,1.061569411824758
2019-10-16,1.097309041386352
2019-09-17,1.0695801116974666
2019-07-04,1.121972766801024
2022-11-07,1.0672494551191858
2022-08-06,1.075457804371924
2023-07-01,1.097530946245855
2018-11-02,1.0981565081725335
2020-06-08,1.1194560149731378
2019-01-27,1.0503968954808816
2023-10-13,1.086481428127279
2023-09-12,1.0752716271781313
2019-10-10,1.090016664260469
2022-06-13,1.0839158375636972
2023-01-24,1.0597500869759082
2019-09-11,1.085830955167628
2021-09-09,1.1415874191643163
2021-10-08,1.052819083716498
2022-11-01,1.0796284357342818
2019-07-02,1.124308094197987
2025-03-09,1.0720045943703305
2018-11-04,1.0932942678684456
2023-07-07,1.0764275318857197
2023-10-15,1.08208946551473
2019-01-21,1.0567638768983572
2023-09-14,1.0828252423734737
2018-10-16,1.1053206426451219
2023-06-15,1.1408068188350602
2022-01-22,1.070626375082302
2018-09-17,1.1191470853866068
2023-11-07,1.0929308453972877
2023-08-06,1.1317033112790682
2019-11-02,1.0572390712411406
2022-07-01,1.1519859726581168
2019-08-03,1.103303504527867
2021-06-08,1.1413712503979319
2022-10-13,1.1064381155288154
2019-06-10,1.0581638113960488
2022-09-12,1.0925369396884137
2023-07-16,1.0622005459561805
2018-11-15,1.0710798542154223
2021-01-28,1.0782416942507629
2023-09-05,1.0765645425670674
2019-01-30,1.0689343915006853
2023-10-04,1.1045699519442698
2021-10-19,1.0544779618464015
2021-09-18,1.1167550526119567
2022-06-02,1.1031875535026836
2019-10-01,1.088306571013435
2022-08-11,1.0906345234335313
2025-03-18,1.10206786812593
2019-07-13,1.0798773002314423
2022-11-10,1.0707310997538104
2019-08-12,1.1234947981379548
2022-07-10,1.1525551569838584
2019-11-13,1.0462792820077773
2022-09-03,1.1328251272046945
2019-06-01,1.0584029245349076
2022-10-02,1.0644347542258812
2021-06-19,1.1081995877813549
2018-09-06,1.1657584961242868
2023-06-04,1.0856752612115512
2018-10-07,1.0774582258749474
2023-08-17,1.1204843325809308
2025-04-29,1.1049388646759843
2023-11-16,1.1082031933256007
2023-08-24,1.0831449885927427
2023-11-25,1.0650969452043317
2022-09-30,1.0586424473947036
2022-10-31,1.0818561704131773
2019-08-21,1.1508603053556823
2022-07-23,1.1033276780631527
2019-11-20,1.0588911480034893
2022-08-22,1.145382991980904
2019-07-20,1.070188383400602
2022-11-23,1.054565642126929
2023-01-06,1.0547880386515565
2025-05-08,1.1427602043745109
2019-01-03,1.059923235043903
2018-08-27,1.108355773402556
2023-07-25,1.0861399666983464
2018-11-26,1.0420480938909245
2022-10-20,1.0943382368160337
2019-06-23,1.1165124978172267
2025-02-28,1.0456775658396347
2022-09-21,1.0651103840510667
2021-08-28,1.1180545235358854
2021-11-29,1.0660849462719195
2019-08-30,1.1194454441729622
2018-10-25,1.1177324828793689
2022-01-11,1.0731646782314765
2023-06-26,1.109244212282442
2018-09-24,1.0974254021324723
2023-10-26,1.0715155514598746
2019-01-12,1.0557339204068161
2025-05-19,1.1137177093614627
2023-09-27,1.1196793948280144
2019-07-31,1.0862036373319632
2021-07-29,1.142611885395301
2019-10-23,1.0692115267425017
2023-01-17,1.0626904083085102
2022-06-20,1.0951479273318199
2019-09-22,1.0716305191548092
2023-12-25,1.0729008179480204
2019-03-11,1.0600830262093501
2021-03-09,1.0467043265078668
2019-12-20,1.0940675751650224
2022-04-23,1.0713494505919972
2023-03-14,1.105580487663395
2023-02-06,1.0465362589794913
2022-05-31,1.1114766997242072
2022-12-23,1.0659901368470874
2019-04-20,1.0878055642516176
2018-12-26,1.0827221565857132
2023-04-25,1.1189144458385532
2022-03-12,1.0818758370181554
2019-02-03,1.0740864683956381
2021-12-29,1.0617605876139828
2023-03-05,1.09576554067232
2019-12-31,1.0410668122467042
2019-05-23,1.10189709643937
2025-01-28,1.069622886563294
2023-05-26,1.0798911487991145
2022-02-11,1.0601914383692919
2021-03-18,1.0582140431829303
2022-03-03,1.081574856017803
2019-02-12,1.0811842280764252
2022-05-20,1.1375246263525884
2023-02-17,1.0465236395746302
2021-04-29,1.068845154280597
2019-04-02,1.0973057636188555
2022-12-01,1.0682468797683256
2023-02-24,1.070206411121832
2022-05-13,1.1402138706949703
2019-02-21,1.0610818439096759
2023-04-07,1.0505302186737957
2022-03-30,1.10062360182285
2018-12-04,1.067349754804574
2023-12-07,1.052833505893482
2022-02-22,1.069903135684232
2023-05-15,1.1002352683187198
2021-05-08,1.083715156248733
2019-05-10,1.1208278426145484
2022-04-01,1.0941972928136905
2019-12-02,1.1219429391168072
2021-02-28,1.0845567230534212
2018-12-15,1.074128177987029
2022-03-21,1.1032902295695068
2023-04-16,1.0791856093455248
2022-12-10,1.0660340589315387
2019-04-13,1.0898049204802045
2022-05-02,1.0933078706035555
2019-05-01,1.1070236886920386
2021-05-19,1.1114319581978818
2019-12-13,1.1036987213437397
2023-03-27,1.0770684993196313
2022-04-10,1.0973977049971282
2023-12-16,1.0601152302750017
2019-03-22,1.0865948388826527
2023-05-04,1.1384933705361353
2020-02-28,1.0696832794294142
2019-05-07,1.113505310027699
2024-11-29,1.0665185129674994
2023-03-21,1.1016892859801013
2022-04-16,1.0665899682989197
2019-12-15,1.1027906978030628
2024-08-28,1.1215282195843315
2019-03-24,1.0896218571655334
2023-12-10,1.0578679928795032
2023-05-02,1.1391018880718329
2020-05-19,1.0701660945816267
2022-03-27,1.1029990818716433
2023-04-10,1.059383632569816
2018-12-13,1.0747983175516582
2024-07-29,1.1676806609283348
2019-04-15,1.0889058288559554
2022-12-16,1.0644850679569502
2022-05-04,1.1106139913191673
2023-12-01,1.071107059685642
2022-02-24,1.0676575371724815
2023-05-13,1.1226265175281713
2019-05-16,1.1213690020281961
2019-12-04,1.1201619641476646
2022-04-07,1.1031603480324639
2023-03-30,1.0725060108530848
2022-12-07,1.0831085234293458
2019-04-04,1.0924398358263343
2023-02-22,1.0555869944787921
2022-05-15,1.14434902022418
2020-05-08,1.1453450518221338
2019-02-27,1.0622457791476303
2018-12-02,1.0628200440129911
2023-04-01,1.0608213433379032
2020-12-29,1.08002094839197
2018-12-31,1.0655520632212
2022-03-05,1.0836291967961411
2019-02-14,1.0803529862393504
2024-01-28,1.0494280693531475
2024-09-18,1.098963822306885
2022-05-26,1.1194711746478085
2023-02-11,1.0415236510915082
2024-10-19,1.0883785180099799
2020-03-18,1.0887970069750765
2023-03-03,1.1053848049438628
2019-05-25,1.091366940580591
2024-06-19,1.0834022113970188
2023-05-20,1.0760578816563187
2022-02-17,1.0541959099533404
2019-03-06,1.0550827099494784
2020-04-29,1.1547596195135295
2024-10-08,1.0566511216964827
2024-09-09,1.1184903846687126
2019-04-26,1.0891718196882842
2022-12-25,1.0629775407411908
2020-03-09,1.0889192677026904
2023-04-23,1.1207359012362759
2022-03-14,1.0861804471269265
2018-12-20,1.074083436460704
2019-02-05,1.0768833054560873
2022-02-06,1.0795530470818657
2023-05-31,1.0773639900594274
2019-03-17,1.0751364192689068
2023-12-23,1.0580576936733546
2022-04-25,1.0812496195379773
2023-03-12,1.1037478059119974
2019-12-26,1.0823924131755804
2024-06-08,1.1120501451476938
2022-12-29,1.0596109457456881
2024-07-16,1.1792553593440136
2020-03-05,1.0885395383382381
2024-09-05,1.1392916708098717
2024-10-04,1.0575276786691945
2019-02-09,1.0826053041744683
2025-06-02,1.0979972906163984
2020-05-26,1.065283450174874
2021-02-11,1.0822226248192695
2022-03-18,1.0933095914314912
2021-03-03,1.076513573282499
2021-05-20,1.115544736963929
2020-02-17,1.0586023766870607
2024-06-04,1.1353299971254063
2022-04-29,1.0800899453977681
2024-08-17,1.0630080239789068
2024-11-16,1.0476044834065523
2024-01-24,1.0545307339030927
2019-02-18,1.0798643530498317
2020-12-25,1.06945572042098
2022-03-09,1.0883293514975345
2021-04-23,1.0925274341626743
2020-03-14,1.0934760200761184
2024-07-07,1.1254696530545067
2024-10-15,1.0791267734189653
2024-09-14,1.1099802349737478
2025-01-22,1.0681618217017952
2024-06-15,1.0901151611737343
2019-05-29,1.0822418817033104
2020-02-06,1.0692978959160306
2021-05-31,1.164985762437022
2024-11-07,1.0803903527888088
2024-08-06,1.1242115639452195
2021-12-23,1.078369773015683
2020-04-25,1.1520670974036515
2021-03-12,1.046594357408364
2022-02-28,1.0665760377870603
2021-03-21,1.0482125092771255
2020-04-16,1.113327491141022
2019-12-08,1.1166606529080618
2021-12-10,1.0654988814435717
2024-06-26,1.0785121100692119
2025-01-11,1.0512799260443988
2021-05-02,1.0639741459484564
2024-10-26,1.1001661074245468
2024-09-27,1.0527424659012707
2022-05-19,1.1422490365334548
2020-03-27,1.0881834088997595
2021-04-10,1.089232294498592
2019-04-08,1.0968357317598787
2020-12-16,1.072678257535018
2020-05-04,1.152749938317329
2024-01-17,1.0580471228731787
2021-12-01,1.0744724255183336
2024-08-24,1.1079684232286746
2019-12-19,1.0974340882163376
2024-11-25,1.060325990725017
2020-02-24,1.0635557389275472
2021-05-13,1.085923961820337
2020-04-07,1.0407760742697778
2021-03-30,1.0780415046009233
2019-03-28,1.1045135743433325
2020-12-07,1.0767357239745643
2024-01-06,1.0825522862852148
2021-02-22,1.0930557283388986
2020-05-15,1.0951296537780277
2022-05-08,1.1157831945492886
2019-04-19,1.0943652783978786
2024-07-25,1.181914284337054
2021-04-01,1.0821900110326808
2020-12-01,1.0848797470401867
2018-12-19,1.0738238372749929
2021-02-24,1.0952755144316153
2020-05-13,1.1192647572397258
2024-09-30,1.0547203527527567
2024-10-31,1.0922687363630246
2021-04-07,1.087708624277913
2020-03-30,1.0889663856104506
2024-07-23,1.1895002674864228
2024-08-22,1.08168752927549
2024-11-23,1.0572207976873484
2021-12-07,1.059267353767883
2025-01-06,1.0509869755744123
2020-02-22,1.0621981695747458
2021-05-15,1.0919649692603002
2023-05-08,1.131136831111511
2020-04-01,1.0720640039062017
2024-10-20,1.0928647164380487
2023-02-28,1.0853469108526042
2024-09-21,1.0855592282421804
2020-03-21,1.0834800583750572
2021-04-16,1.0994164819981311
2018-12-08,1.067670648242467
2020-12-10,1.071288074395628
2024-01-11,1.0660100492846278
2020-05-02,1.1560946542147934
2023-05-19,1.0824910739772204
2021-03-27,1.0598494033310477
2020-04-10,1.054610383653254
2021-12-16,1.074398757693853
2021-05-04,1.0815634657757531
2024-06-20,1.0878461266243848
2025-01-17,1.0582975443099
2025-01-24,1.071164584505203
2024-06-13,1.102352542232988
2021-12-25,1.0748419118593597
2024-11-01,1.090640095638275
2023-03-09,1.1121792891870501
2020-04-23,1.1468066902929444
2021-03-14,1.04608597566968
2024-01-22,1.0465564172495938
2021-02-06,1.0735099910372172
2020-05-31,1.0728441945145208
2020-12-23,1.068421994496818
2024-07-01,1.0905940430049512
2021-04-25,1.0924486857985745
2020-03-12,1.0927736764458376
2024-10-13,1.0744891421325649
2024-09-12,1.1156095548161693
2023-12-29,1.072101124623098
2021-03-05,1.06653146014911
2024-06-02,1.1474005398190958
2021-05-26,1.1444943072684557
2020-02-11,1.0569651318226332
2024-08-11,1.0990750205691986
2023-03-18,1.1030457900584665
2024-11-10,1.0603490989858664
2020-03-03,1.0861733999268093
2024-07-10,1.1500062010903205
2024-09-03,1.1422126533142454
2024-10-02,1.049644483952094
2020-05-20,1.0690801702100856
2021-02-17,1.088736368276394
2025-06-04,1.0866320415437363
2023-04-29,1.1364695949397003
2020-12-22,1.06741186849863
2020-05-30,1.070081774012783
2021-02-07,1.0775711449651968
2024-01-23,1.0460564757622128
2024-09-13,1.1119462399180595
2024-10-12,1.0727845391460873
2020-03-13,1.0936925166192524
2021-04-24,1.0910378527239573
2023-03-08,1.1219353183073781
2024-08-01,1.1452627798579753
2021-12-24,1.076632228465867
2024-06-12,1.1024475155461948
2025-01-25,1.0713811629925243
2020-02-01,1.0704490478607493
2021-03-15,1.0479747072452652
2020-04-22,1.1439958407764481
2024-10-03,1.057967800899767
2024-09-02,1.1395768365820542
2024-07-11,1.1552369444051858
2020-03-02,1.0832346355337679
2023-04-28,1.1347520447716122
2025-06-05,1.0849394024086203
2021-02-16,1.0879479013051465
2020-05-21,1.0676259067161418
2021-03-04,1.0761985798260996
2023-12-28,1.0647867864549894
2024-11-11,1.0594448448778104
2024-08-10,1.1018312133126933
2023-03-19,1.1008039609793367
2020-02-10,1.0536783504656666
2021-05-27,1.1509778133204265
2024-06-03,1.1336110539061321
2021-05-14,1.088335661199965
2020-02-23,1.0632892564300938
2024-06-30,1.0648619292748434
2025-01-07,1.051442585256405
2021-12-06,1.0580133618679664
2024-11-22,1.0490093345554885
2024-08-23,1.099564800977341
2023-05-09,1.1295008154098947
2024-01-01,1.0775731116256946
2020-05-12,1.121832068631243
2021-02-25,1.0934415215732192
2018-12-18,1.0736250406763392
2024-07-22,1.189481256434944
2020-03-31,1.0895842447835127
2021-04-06,1.0825556459968986
2024-10-30,1.0932214194858392
2020-04-11,1.0568458210857659
2021-03-26,1.0583806357159324
2023-05-18,1.0859358437275113
2025-01-16,1.0569150639241263
2024-06-21,1.0870485638483351
2021-05-05,1.0788622575820097
2021-12-17,1.0910587484917464
2021-04-17,1.0981979719313624
2020-03-20,1.0845775368770232
2024-09-20,1.086770281387895
2024-10-21,1.0966422615334066
2020-05-03,1.154999060429138
2024-01-10,1.0691785851791635
2020-12-11,1.070317445495771
2018-12-09,1.0709090825288623
2019-04-09,1.095933362368133
2021-04-11,1.090189074830777
2020-03-26,1.073777948530044
2024-09-26,1.0624857117283633
2022-05-18,1.1460904980949915
2024-10-27,1.0993871459790387
2024-01-16,1.059696495477343
2020-05-05,1.1500701175564993
2020-12-17,1.0719100307780607
2020-04-17,1.1188300433255223
2021-03-20,1.0487695658631304
2021-05-03,1.0809026678484885
2025-01-10,1.0502383334782455
2024-06-27,1.075837861513126
2021-12-11,1.0641092719134935
2019-12-09,1.1153120974158754
2020-05-14,1.1153706875098728
2021-02-23,1.094128623584642
2024-01-07,1.0743849910703682
2020-12-06,1.0686679090032318
2024-07-24,1.187354231162374
2019-04-18,1.0941227236031486
2022-05-09,1.1191874838709994
2025-01-01,1.0542810499640582
2021-05-12,1.0844980510152367
2020-02-25,1.0644896568314453
2024-11-24,1.0579932035978636
2019-12-18,1.0991976910177497
2024-08-25,1.1170321878537735
2019-03-29,1.1048552816048274
2021-03-31,1.0804556623061736
2020-04-06,1.0420979979010565
2021-03-02,1.0780217560517578
2024-11-17,1.0491055370315066
2022-04-28,1.0786338791317014
2024-08-16,1.064725574146995
2024-06-05,1.1313442318498428
2020-02-16,1.0485699498226027
2021-05-21,1.1194108637258757
2024-10-05,1.0570945216945515
2024-09-04,1.1402491886397434
2020-03-04,1.0867788855275728
2024-07-17,1.1913861310154485
2022-12-28,1.0600349249713412
2022-03-19,1.0962391780755427
2021-02-10,1.0815658421571879
2020-05-27,1.065710215502899
2025-06-03,1.0976109237727658
2019-02-08,1.082844581201702
2021-12-22,1.0793944031350424
2024-08-07,1.1220496304488135
2024-11-06,1.0805108926884872
2021-05-30,1.1625430062103659
2020-02-07,1.0654989633877592
2019-05-28,1.0839996664674163
2024-06-14,1.0922108018225267
2025-01-23,1.0700391630353305
2021-03-13,1.0461599712709102
2020-04-24,1.1488260409032591
2022-03-08,1.0860592516737488
2020-12-24,1.0689366039937453
2019-02-19,1.061949632854335
2024-01-25,1.0515668126445168
2021-02-01,1.0735522742379202
2024-09-15,1.1086535585795996
2024-10-14,1.076457851235061
2024-07-06,1.1188246350091533
2020-03-15,1.0922323531438152
2021-04-22,1.0934006314237024
2024-06-18,1.084884008137932
2019-05-24,1.0978238967158414
2023-03-02,1.0894710798607012
2020-04-28,1.1561582429042228
2019-03-07,1.0539302468977612
2022-02-16,1.0544833701627705
2023-05-21,1.0770062217372007
2024-01-29,1.050288319432565
2019-02-15,1.0792301050392878
2018-12-30,1.0675855901759366
2022-03-04,1.0809418371700699
2020-12-28,1.0766143646330117
2020-03-19,1.085784492813367
2024-10-18,1.0866794052840585
2024-09-19,1.0970772212801725
2023-02-10,1.0432376776595378
2022-05-27,1.1169858074437
2019-03-16,1.074658356879564
2023-12-22,1.0566321106450038
2023-05-30,1.0770115481093823
2022-02-07,1.079655313427752
2024-06-09,1.1063505171924755
2023-03-13,1.104884453735545
2022-04-24,1.0693962289409211
2019-12-27,1.079531249928015
2020-03-08,1.088496435695661
2019-04-27,1.0943039841456967
2022-12-24,1.0652397739229853
2023-02-01,1.0675105293002702
2024-09-08,1.1231930796399157
2024-10-09,1.0605742816128658
2019-02-04,1.0746455735863283
2022-03-15,1.088950652326468
2023-04-22,1.119244762857998
2018-12-21,1.076026497032541
2023-04-11,1.0601687398293798
2022-03-26,1.1051816653032764
2018-12-12,1.0737882734976576
2020-05-18,1.0721439814331126
2022-05-05,1.1157843417679123
2019-04-14,1.0891025768499238
2022-12-17,1.0655663215098092
2024-07-28,1.1709208160426656
2022-04-17,1.0677279272294657
2023-03-20,1.096854415034608
2024-08-29,1.1238871469072682
2019-12-14,1.1036606172965946
2024-11-28,1.0662780067774547
2019-05-06,1.110708309078875
2020-02-29,1.069274541822619
2023-05-03,1.140645634618427
2019-03-25,1.0882238893283394
2023-12-11,1.0573723124898673
2022-05-14,1.1433803579848205
2023-02-23,1.0584347188796224
2022-12-06,1.0821493667157258
2019-04-05,1.0927203307798345
2018-12-03,1.0649469053971863
2019-02-26,1.059679696918924
2020-05-09,1.14514625522348
2023-05-12,1.1253362479174052
2022-02-25,1.0682011549117514
2019-12-05,1.1201088643142239
2023-03-31,1.063382099194428
2022-04-06,1.0873244699273406
2019-05-17,1.1219207322420195
2023-05-14,1.1180707484849923
2022-02-23,1.0689566803196604
2023-12-06,1.054800166391293
2019-12-03,1.1209469894630408
2019-05-11,1.124054476937957
2021-05-09,1.08467472268329
2022-05-12,1.1340487178110825
2023-02-25,1.073664701663045
2019-04-03,1.0940806862350079
2022-03-31,1.097387871694639
2023-04-06,1.0522985742380773
2018-12-05,1.0706766068691835
2019-02-20,1.0616344755095608
2019-12-12,1.1037082268694791
2022-04-11,1.082591783383546
2023-03-26,1.09410117228186
2021-05-18,1.1083030013458646
2023-05-05,1.1357056292804881
2023-12-17,1.0599612571468606
2019-03-23,1.0894455132742296
2018-12-14,1.0747571815695791
2023-04-17,1.0899361950684334
2022-03-20,1.0990837885972515
2022-05-03,1.1062976631915968
2022-12-11,1.0652107656806424
2019-04-12,1.0900376419724456
2022-12-22,1.066707066542727
2019-04-21,1.0874838513718506
2022-05-30,1.1100042446206586
2023-02-07,1.0452438352556799
2019-02-02,1.0775775366118148
2018-12-27,1.0808751346015193
2022-03-13,1.0837070437741796
2023-04-24,1.1231852129979245
2021-03-08,1.0545838337365336
2023-12-24,1.0602891977848705
2019-03-10,1.0580907991250676
2022-02-01,1.0840329358075043
2019-12-21,1.0901934998168972
2023-03-15,1.1052119027084304
2022-04-22,1.072549359328224
2019-02-13,1.0812781361151957
2022-03-02,1.0822059901492254
2021-04-28,1.0751627233530652
2019-04-30,1.1037931210476346
2023-02-16,1.0539871161638228
2022-05-21,1.1329662350954124
2025-01-29,1.0713926351787615
2019-05-22,1.104002898167401
2023-03-04,1.091101933078511
2019-12-30,1.042140608878509
2021-12-28,1.0617786972794
2019-03-01,1.0650694119573623
2021-03-19,1.0574649913658267
2022-02-10,1.0590247170289655
2023-05-27,1.0796840758375326
2023-01-07,1.055870849143976
2022-06-30,1.1498715667904078
2019-07-21,1.0598551394241662
2022-11-22,1.053047789943556
2022-08-23,1.1468246360699867
2023-07-24,1.0848674554120754
2018-11-27,1.0494944441449485
2018-08-26,1.1040417397122329
2019-01-02,1.0608433043801289
2025-05-09,1.139888716159332
2022-01-01,1.0487184326901873
2023-11-24,1.0675189695515732
2023-08-25,1.084392506901854
2022-07-22,1.10473154588184
